OvertimePay,OtherPay,TotalPayBenefits,Status_Binary
2994.98,3720.4,70384.45,1
0.0,9668.07,70235.02,1
0.0,8673.66,70110.42,1
0.0,4050.17,69956.39,1
3120.55,7599.68,69930.23,1
0.0,3298.56,69919.52,1
4266.75,291.95,69859.8,1
481.23,7099.11,69758.45,1
2687.91,2087.3,69723.31,1
3851.22,7287.98,69715.12,1
0.0,9594.29,69669.75,1
0.0,6512.48,69618.92,1
0.0,4361.73,69577.28,1
2093.46,6872.31,69461.56,1
2422.99,4367.99,69433.96,1
2864.79,6577.57,69392.94,1
1037.1,0.0,69387.43,1
0.0,6289.09,69323.93,1
0.0,0.0,69226.5,1
1958.84,2779.65,68976.26,1
5125.56,1676.82,68972.41,1
4541.32,250.0,68956.76,1
0.0,5580.65,68776.08,1
3167.82,2814.19,68748.8,1
0.0,8779.06,68333.59,1
0.0,8608.73,68248.04,1
125.89,575.0,68013.87,1
1284.7,3188.49,67843.29,1
239.93,9081.01,67763.53,1
2631.35,1605.36,67740.69,1
5223.12,11438.28,67719.89,1
2460.23,11568.48,67705.66,1
0.0,9781.1,67652.0,1
0.0,870.0,67458.08,1
0.0,8386.1,67275.94,1
1496.62,4162.18,67264.3,1
1677.3,250.0,67262.84,1
0.0,3186.18,67200.15,1
1812.39,142.14,67114.61,1
1582.28,776.38,66998.17,1
6901.79,1947.74,66913.1,1
3440.62,1679.82,66747.41,1
0.0,457.17,66737.25,1
0.0,2113.07,66696.42,1
975.15,944.75,66601.24,1
3930.28,2726.93,66592.16,1
6103.38,3381.32,66483.49,1
0.0,4260.22,66431.13,1
0.0,3460.29,66343.29,1
0.0,37436.88,66261.74,1
0.0,0.0,66100.72,1
0.0,3707.24,66081.85,1
0.0,753.46,66009.93,1
0.0,1944.25,65970.42,1
0.0,7069.94,65690.16,1
3075.45,8780.33,65657.73,1
0.0,8135.99,65499.46,1
543.01,9005.95,65457.4,1
426.45,482.45,65346.41,1
1832.04,7423.44,65245.25,1
1647.43,8374.15,65123.03,1
0.0,9889.3,65074.03,1
0.0,2305.5,64963.45,1
19390.39,2415.83,64867.15,1
930.42,10584.98,64604.86,1
1557.68,7527.71,64597.0,1
0.0,1574.0,64406.91,1
0.0,378.86,64401.48,1
1218.94,10460.79,64365.61,1
764.7,657.84,64286.34,1
0.0,9926.45,64259.09,1
0.0,2681.83,64226.0,1
0.0,2597.78,64086.98,1
0.0,9537.17,64013.68,1
3357.44,4861.17,63932.34,1
0.0,271.38,63875.19,1
0.0,8155.34,63794.95,1
0.0,9312.21,63687.35,1
5280.32,4397.58,63647.35,1
0.0,7218.03,63382.89,1
0.0,0.0,63317.18,1
0.0,7851.75,63310.2,1
2610.48,273.12,63287.39,1
0.0,6456.86,63220.43,1
3159.46,7610.7,63158.16,1
276.58,1910.48,63149.22,1
0.0,7355.68,63022.25,1
0.0,8485.81,62823.23,1
0.0,701.66,62562.06,1
0.0,1482.0,62510.13,1
0.0,2366.19,62417.06,1
0.0,7243.52,62105.03,1
2442.36,1662.16,61985.29,1
962.96,4976.99,61481.95,1
719.89,4796.62,61366.88,1
3383.52,1125.32,61329.96,1
0.0,5533.55,61271.29,1
0.0,1776.74,61258.75,1
0.0,1240.74,61124.86,1
0.0,257.94,60913.08,1
3120.79,613.5,60736.3,1
1518.26,2935.72,60721.6,1
0.0,1769.38,60622.52,1
0.0,338.44,60611.98,1
0.0,602.62,60531.88,1
0.0,1273.4,60415.71,1
2251.76,8227.51,60327.41,1
0.0,45906.8,60302.99,1
1040.36,2183.75,60234.31,1
0.0,1105.86,60156.74,1
0.0,8361.56,60134.79,1
0.0,2652.05,60063.87,1
0.0,5503.48,60007.87,1
106.05,1275.0,59923.21,1
625.73,3447.63,59790.86,1
1069.65,250.0,59726.71,1
3349.57,6381.32,59562.06,1
0.0,7768.27,59502.17,1
1019.34,10010.15,59340.6,1
470.36,13579.35,59301.93,1
0.0,5761.82,59189.48,1
0.0,7249.92,59157.04,1
0.0,0.0,58998.2,1
0.0,27825.11,58940.74,1
2138.34,7139.3,58893.23,1
66.75,0.0,58824.25,1
1026.13,2108.15,58820.44,1
3973.73,7506.44,58791.24,1
12396.08,1408.53,58746.82,1
0.0,0.0,58662.38,1
1177.5,7343.78,58632.77,1
91.79,4765.28,58378.12,1
0.0,7176.62,58346.42,1
2502.91,6980.59,58323.21,1
1383.53,2622.13,58081.93,1
0.0,4540.19,58021.67,1
2817.13,5579.58,57931.79,1
0.0,7336.5,57915.63,1
0.0,7225.99,57862.96,1
0.0,1359.75,57667.41,1
0.0,2367.36,57324.57,1
152.8,7637.5,57316.93,1
0.0,0.0,56973.44,1
0.0,1372.76,56972.93,1
2037.08,3917.63,56971.24,1
0.0,7000.43,56842.65,1
0.0,19391.32,56637.94,1
1282.32,7599.81,56539.54,1
0.0,9410.29,56461.71,1
2936.61,12046.2,56460.28,1
4322.57,8300.32,56314.72,1
0.0,2741.52,56298.77,1
0.0,1496.44,56289.67,1
0.0,6900.78,56280.21,1
0.0,1769.97,56229.97,1
0.0,0.0,56229.26,1
0.0,6894.44,56145.77,1
0.0,7974.61,56073.25,1
0.0,1571.48,56015.34,1
0.0,1965.72,55955.84,1
0.0,13814.95,55796.64,1
0.0,4223.35,55792.96,1
0.0,0.0,55637.56,1
0.0,550.0,55532.02,1
0.0,6591.33,55434.06,1
844.82,3004.46,55425.42,1
0.0,0.0,55239.7,1
1247.13,2289.77,55015.56,1
1186.92,8776.92,54993.93,1
752.85,332.04,54989.95,1
1634.79,7331.39,54916.6,1
1227.62,7547.09,54703.49,1
0.0,575.2,54699.01,1
0.0,4492.51,54335.73,1
0.0,7978.89,54321.2,1
0.0,2536.56,54205.0,1
0.0,0.0,54198.92,1
3130.64,6911.7,54047.68,1
1029.78,0.0,53992.9,1
0.0,4757.29,53904.9,1
873.96,8106.8,53796.46,1
4452.87,5137.07,53677.95,1
0.0,2668.8,53579.01,1
0.0,4402.24,53453.16,1
2198.15,2317.58,53388.12,1
0.0,1288.28,53015.36,1
8359.92,601.66,52867.26,1
11529.58,1250.08,52835.71,1
0.0,7551.65,52748.55,1
1531.17,4712.14,52708.79,1
0.0,8083.95,52536.94,1
1558.92,1783.44,52530.51,1
1115.04,4888.04,52507.32,1
0.0,7111.8,52471.56,1
1584.01,2369.15,52340.43,1
0.0,116.53,52303.07,1
0.0,7337.36,52266.82,1
0.0,9013.18,52241.61,1
989.0,1846.44,52116.66,1
0.0,4639.74,51977.07,1
3064.82,1556.19,51673.45,1
0.0,3334.55,51652.07,1
4551.33,6498.26,51462.69,1
0.0,5994.8,51290.87,1
0.0,26618.75,51287.04,1
0.0,4463.19,51129.04,1
0.0,4361.04,50959.11,1
0.0,2294.75,50881.55,1
0.0,5501.06,50862.08,1
0.0,6.46,50852.4,1
0.0,1012.38,50795.26,1
113.53,6990.6,50631.34,1
2941.98,5690.87,50576.11,1
127.97,1634.11,50465.84,1
2678.15,1202.04,50464.34,1
11060.57,2523.33,50461.06,1
0.0,250.0,50435.72,1
0.0,0.0,50431.65,1
741.83,1703.28,50363.87,1
0.0,9.69,50189.18,1
0.0,1125.0,50183.49,1
1544.1,7956.39,49941.23,1
136.02,2259.12,49786.63,1
0.0,731.72,49683.3,1
0.0,2522.6,49676.22,1
8966.19,2717.81,49670.59,1
4648.92,1424.42,49661.38,1
958.75,6733.99,49453.45,1
0.0,2351.26,49425.95,1
0.0,2935.75,49218.61,1
0.0,1400.05,49198.15,1
3318.29,2613.24,49149.02,1
0.0,0.0,48453.77,1
3508.66,5385.48,48435.79,1
0.0,4370.44,48410.19,1
594.25,250.0,48310.29,1
5585.26,1278.01,48302.51,1
0.0,0.0,48302.18,1
5542.53,0.0,48249.67,1
0.0,103.72,48178.65,1
2422.88,5559.0,48112.57,1
1356.87,4284.1,48047.09,1
0.0,522.51,48012.33,1
254.84,7215.62,47935.35,1
0.0,2486.13,47919.87,1
186.03,1868.94,47880.17,1
3027.07,3559.31,47864.24,1
3189.51,4081.69,47844.25,1
1020.01,7043.22,47829.23,1
0.0,865.6,47821.21,1
0.0,824.93,47719.79,1
0.0,1610.82,47622.71,1
0.0,676.67,47446.38,1
0.0,276.53,47382.46,1
2422.88,5608.19,47155.39,1
113.53,4420.4,47079.38,1
1629.71,899.98,47054.53,1
0.0,5843.81,46676.19,1
0.0,0.0,46539.11,1
511.92,2169.55,46118.0,1
0.0,7249.69,46035.35,1
1174.95,6001.45,45994.4,1
0.0,1102.79,45983.05,1
0.0,6319.31,45941.09,1
0.0,138.1,45906.08,1
0.0,398.85,45781.3,1
0.0,1256.7,45644.26,1
0.0,6075.03,45583.97,1
5562.86,5713.66,45583.29,1
0.0,31.15,45569.6,1
0.0,0.0,45382.83,1
1104.89,2056.69,45353.64,1
498.0,23.24,45275.89,1
0.0,5583.63,45238.45,1
658.83,750.73,45168.48,1
0.0,7587.52,45162.64,1
0.0,6128.51,45155.73,1
0.0,4792.98,45155.19,1
0.0,5290.27,45155.16,1
0.0,201.64,45102.9,1
0.0,3370.43,44992.84,1
0.0,1031.69,44937.39,1
0.0,2955.77,44936.42,1
831.51,1531.46,44901.23,1
527.26,5591.6,44867.5,1
0.0,1404.78,44820.93,1
0.0,5995.02,44690.7,1
772.53,250.0,44650.51,1
0.0,901.28,44602.59,1
56.63,1097.43,44514.5,1
0.0,6796.53,44464.17,1
4183.21,4571.35,44369.7,1
0.0,24.73,44322.41,1
0.0,3611.0,44321.94,1
0.0,5108.76,44266.79,1
1163.87,1785.33,44113.2,1
0.0,0.0,44069.37,1
1628.24,1092.69,43892.15,1
0.0,0.0,43726.89,1
0.0,1204.79,43663.17,1
1260.85,2230.7,43585.8,1
1723.49,1869.3,43521.13,1
0.0,5182.67,43315.03,1
0.0,1668.6,43210.28,1
0.0,4955.84,43163.75,1
0.0,242.58,43007.76,1
0.0,238.27,42968.22,1
0.0,418.47,42956.04,1
0.0,248.62,42872.11,1
0.0,1555.5,42855.49,1
0.0,2398.88,42621.57,1
33.83,4548.61,42557.04,1
0.0,1144.37,42522.38,1
0.0,1178.99,42479.44,1
1115.65,1649.45,42432.4,1
989.1,7619.06,42429.42,1
0.0,4081.31,42247.16,1
0.0,0.0,42089.12,1
0.0,5224.72,42003.88,1
0.0,899.76,41711.5,1
0.0,4108.09,41694.15,1
2276.18,1449.01,41686.03,1
0.0,0.0,41574.08,1
0.0,0.0,41479.11,1
0.0,3473.13,41459.04,1
0.0,5355.38,41415.74,1
0.0,1117.25,41399.54,1
0.0,4117.82,41379.4,1
323.54,6325.03,41373.34,1
878.69,1558.04,41241.14,1
0.0,4064.77,41235.53,1
1341.3,2449.72,41231.36,1
0.0,2642.5,41108.85,1
0.0,4434.88,41033.02,1
0.0,5113.09,40971.09,1
0.0,4456.51,40878.32,1
0.0,1077.39,40819.84,1
0.0,3.76,40819.08,1
59.92,5011.3,40810.03,1
0.0,6278.33,40717.12,1
0.0,3902.8,40569.94,1
0.0,4846.19,40518.99,1
0.0,1488.62,40464.34,1
0.0,3251.39,40335.88,1
0.0,4184.16,40315.69,1
0.0,3277.63,40191.04,1
1054.52,1971.71,40179.97,1
0.0,6344.76,40114.68,1
0.0,4879.44,40088.09,1
0.0,4914.5,40044.49,1
0.0,1288.68,39932.35,1
0.0,3985.09,39855.22,1
1166.92,8199.47,39844.86,1
2450.98,1120.12,39843.19,1
0.0,80.36,39818.57,1
1265.94,3606.84,39806.89,1
0.0,0.0,39769.13,1
207.81,1346.47,39765.42,1
0.0,1154.61,39692.19,1
1422.09,1375.05,39674.43,1
0.0,5714.17,39621.4,1
6400.02,3949.07,39611.61,1
50.84,340.67,39508.28,1
6355.92,3702.31,39507.81,1
0.0,1038.44,39342.95,1
0.0,1405.35,39271.01,1
2107.6,1631.63,39259.33,1
1260.85,2255.7,39216.27,1
1405.8,559.78,39213.78,1
0.0,24727.01,39170.05,1
0.0,3100.53,39167.82,1
544.01,3320.96,39131.69,1
0.0,1098.13,38938.03,1
2017.18,1271.21,38909.44,1
2377.41,5234.22,38679.8,1
0.0,4693.4,38607.34,1
0.0,3859.03,38579.77,1
1020.01,1759.8,38558.29,1
0.0,0.0,38477.8,1
3009.77,2626.38,38402.39,1
420.68,10988.66,38339.63,1
0.0,0.0,38311.78,1
3025.7,1310.02,38208.06,1
775.35,0.0,38126.92,1
1824.45,3051.04,38113.65,1
0.0,452.12,38107.52,1
0.0,643.89,37929.09,1
2297.49,3350.33,37897.65,1
0.0,982.17,37831.03,1
0.0,1352.12,37734.71,1
0.0,29785.48,37710.46,1
963.74,2087.9,37692.62,1
1115.64,5328.14,37579.28,1
0.0,14165.37,37523.77,1
0.0,4545.06,37520.98,1
840.7,2047.13,37512.15,1
0.0,66.93,37438.57,1
2649.16,3866.9,37428.47,1
0.0,4522.59,37387.92,1
0.0,322.46,37379.14,1
2757.35,1141.54,37316.92,1
0.0,0.0,37302.68,1
0.0,141.73,37126.82,1
0.0,4485.1,37075.96,1
0.0,5296.95,37063.03,1
0.0,3319.27,37050.75,1
0.0,0.0,37040.18,1
0.0,1603.24,37034.9,1
1023.83,2106.36,36902.9,1
0.0,4890.47,36580.14,1
7860.01,20320.03,36572.81,1
0.0,2976.86,36493.21,1
69.15,1166.11,36377.44,1
1772.64,1571.75,36316.16,1
0.0,190.98,36311.11,1
4870.36,4007.2,36280.56,1
0.0,2869.9,36168.18,1
0.0,3476.48,36165.04,1
0.0,4355.48,36091.4,1
1260.85,1555.36,36082.64,1
0.0,930.27,35992.68,1
0.0,4278.09,35965.89,1
0.0,3073.98,35942.94,1
1296.29,2290.81,35874.65,1
0.0,1827.33,35828.5,1
0.0,183.32,35827.49,1
2171.56,3043.1,35703.29,1
2937.33,2840.02,35694.56,1
0.0,0.0,35649.92,1
0.0,431.48,35644.59,1
0.0,5453.55,35533.91,1
0.0,579.67,35530.77,1
2965.22,232.81,35518.13,1
0.0,358.91,35427.4,1
0.0,4525.76,35357.08,1
0.0,0.0,35328.78,1
0.0,188.48,35268.12,1
2361.32,4069.93,35220.14,1
0.0,3319.95,35204.76,1
0.0,4293.6,35131.61,1
0.0,4709.09,35106.22,1
3790.67,5726.87,35040.74,1
0.0,2722.21,34970.74,1
0.0,1649.45,34871.25,1
0.0,4229.15,34821.5,1
705.23,1586.95,34807.64,1
2099.46,1609.18,34776.35,1
0.0,2548.82,34647.39,1
1552.25,1748.42,34601.91,1
1318.74,4171.91,34594.02,1
0.0,196.44,34536.69,1
2306.34,4400.79,34384.31,1
2687.48,10429.17,34262.93,1
0.0,1388.71,34258.75,1
0.0,1810.98,34232.78,1
0.0,1065.36,34113.19,1
0.0,885.46,33996.03,1
0.0,1301.95,33983.99,1
0.0,173.6,33859.24,1
0.0,1911.37,33758.56,1
17722.8,15173.72,33748.63,1
0.0,924.75,33678.92,1
1959.74,4415.64,33592.79,1
0.0,441.86,33550.04,1
0.0,2549.88,33539.56,1
0.0,4738.66,33513.69,1
0.0,885.28,33482.44,1
232.69,1992.35,33357.83,1
0.0,4912.57,33304.28,1
0.0,426.34,33255.11,1
0.0,1586.43,33170.7,1
0.0,4057.14,33069.66,1
0.0,89.0,32947.81,1
2420.11,1445.61,32868.92,1
0.0,4499.93,32847.71,1
0.0,12311.86,32809.65,1
1321.96,3090.83,32750.98,1
0.0,3943.23,32702.6,1
4722.84,3808.17,32655.65,1
0.0,977.49,32622.07,1
0.0,15.58,32621.72,1
0.0,762.02,32547.14,1
2974.66,4382.89,32408.15,1
0.0,1056.06,32314.92,1
2544.12,1800.68,32268.02,1
0.0,3633.16,32183.63,1
0.0,878.13,32169.03,1
269.14,731.37,32148.96,1
7681.13,13941.49,32043.09,1
0.0,871.91,32036.92,1
901.5,1874.1,31975.01,1
0.0,3853.13,31824.72,1
0.0,896.11,31783.41,1
2017.04,3432.02,31738.53,1
0.0,995.71,31696.49,1
0.0,1009.81,31654.01,1
0.0,3177.59,31601.74,1
0.0,0.0,31520.39,1
1008.59,1943.5,31457.14,1
1698.08,2850.13,31446.58,1
336.2,1603.1,31413.35,1
0.0,390.08,31343.66,1
2582.89,2149.39,31285.99,1
0.0,1483.58,31282.48,1
0.0,807.32,31187.08,1
0.0,3299.62,31134.79,1
271.13,1871.94,31057.0,1
1316.65,967.95,31036.78,1
0.0,3941.21,31009.41,1
1039.18,2435.55,30724.71,1
0.0,4727.98,30626.08,1
0.0,1757.3,30600.23,1
1723.27,3489.2,30600.23,1
0.0,3678.37,30600.08,1
0.0,4368.1,30576.4,1
0.0,23497.49,30535.83,1
0.0,0.0,30458.07,1
71.9,3636.65,30441.48,1
880.11,3234.04,30421.4,1
65.68,2987.27,30399.4,1
0.0,971.13,30313.12,1
234.99,1762.58,30256.55,1
2060.63,4749.25,30196.52,1
2446.2,6005.08,30173.16,1
385.0,877.44,30077.74,1
0.0,714.17,30054.66,1
8878.18,15697.95,30050.99,1
0.0,3600.32,30036.33,1
1499.88,2307.44,29999.83,1
19.38,0.0,29957.74,1
0.0,3611.19,29937.68,1
108.45,1610.57,29896.76,1
0.0,1952.29,29882.28,1
2171.56,11814.52,29864.2,1
0.0,2207.52,29834.67,1
0.0,2684.39,29800.13,1
9174.45,454.39,29776.85,1
0.0,925.5,29707.55,1
0.0,2637.83,29636.93,1
0.0,3690.04,29575.45,1
0.0,0.0,29566.88,1
0.0,943.44,29537.59,1
5874.73,1865.37,29520.06,1
890.1,2064.67,29485.54,1
0.0,3690.74,29321.72,1
0.0,22218.33,29287.42,1
0.0,3619.86,29116.69,1
0.0,3727.36,29060.9,1
2076.22,3097.28,29014.91,1
0.0,1070.27,28943.23,1
775.35,673.83,28936.85,1
0.0,5267.04,28890.4,1
0.0,3757.07,28883.93,1
0.0,2250.56,28839.89,1
0.0,3116.65,28776.84,1
1606.24,3319.36,28659.75,1
0.0,214.72,28657.5,1
1969.6,1509.25,28585.87,1
0.0,4695.06,28559.86,1
0.0,2718.08,28534.23,1
0.0,227.24,28353.73,1
0.0,3399.3,28268.16,1
0.0,3368.94,28162.58,1
0.0,1913.81,28066.27,1
0.0,831.43,28018.36,1
1115.04,1340.32,27993.04,1
0.0,2432.87,27935.38,1
0.0,793.98,27855.97,1
0.0,1986.05,27833.1,1
0.0,511.96,27768.8,1
0.0,2041.29,27718.78,1
0.0,616.87,27667.18,1
1165.28,229.78,27646.76,1
0.0,0.0,27581.11,1
1468.69,3578.41,27565.86,1
1166.92,1811.8,27443.61,1
108.23,0.0,27344.45,1
0.0,2855.35,27339.49,1
0.0,1055.63,27338.56,1
616.63,873.39,27267.43,1
0.0,3577.39,27263.75,1
458.54,1726.03,27191.64,1
0.0,0.0,27188.54,1
975.15,411.98,27188.17,1
0.0,0.0,27112.98,1
794.73,1988.78,27062.7,1
894.8,3194.49,27006.28,1
0.0,3238.12,26952.26,1
0.0,1261.72,26934.28,1
0.0,4117.79,26926.65,1
0.0,633.1,26895.49,1
0.0,36.77,26798.23,1
0.0,277.09,26756.03,1
0.0,27.98,26742.52,1
0.0,948.79,26740.14,1
0.0,3216.2,26728.43,1
0.0,0.0,26668.77,1
0.0,780.8,26631.61,1
0.0,358.2,26611.43,1
0.0,0.0,26540.83,1
0.0,0.0,26469.25,1
0.0,2295.78,26457.77,1
0.0,1494.38,26401.54,1
0.0,230.4,26283.07,1
219.69,532.82,26207.95,1
917.85,330.1,26189.06,1
0.0,1221.83,26164.39,1
0.0,3150.44,26140.03,1
1742.05,18199.15,26138.39,1
0.0,1797.69,26136.45,1
0.0,1221.24,26105.91,1
503.56,3653.93,26084.35,1
0.0,7222.9,26068.55,1
0.0,3783.62,26068.33,1
0.0,1779.12,26058.34,1
1154.4,316.83,26006.18,1
0.0,14030.0,26002.85,1
0.0,1423.64,25904.67,1
3083.29,7857.67,25878.27,1
0.0,825.37,25866.41,1
1054.52,2571.07,25845.52,1
0.0,693.65,25800.66,1
0.0,25595.0,25595.0,1
0.0,3064.67,25581.0,1
1703.63,406.39,25531.8,1
0.0,125.96,25508.82,1
0.0,2862.82,25430.08,1
3178.02,1854.26,25405.98,1
1511.49,1667.29,25363.91,1
0.0,2926.29,25354.06,1
0.0,18729.13,25308.14,1
722.1,322.35,25307.35,1
0.0,395.53,25265.81,1
0.0,25226.41,25226.41,1
0.0,0.0,25224.36,1
0.0,1920.9,25213.96,1
2457.18,2929.99,25170.01,1
0.0,258.5,25157.68,1
951.89,1771.78,25025.42,1
265.67,1020.19,24924.49,1
0.0,2904.65,24897.2,1
0.0,0.0,24821.37,1
0.0,6986.19,24783.15,1
0.0,2019.62,24643.19,1
0.0,3205.78,24547.55,1
854.12,684.67,24524.31,1
0.0,0.0,24450.11,1
127.97,846.42,24447.66,1
0.0,169.55,24227.77,1
0.0,3826.34,24224.71,1
639.89,1166.16,24221.58,1
0.0,1076.47,24143.7,1
0.0,452.1,24092.01,1
0.0,0.0,24080.76,1
1186.92,3794.32,24019.16,1
0.0,2873.71,24005.23,1
0.0,1454.52,23988.11,1
0.0,2099.83,23979.1,1
0.0,275.93,23940.14,1
0.0,3638.98,23830.28,1
1337.89,1364.17,23700.14,1
0.0,2585.8,23640.2,1
0.0,561.7,23639.2,1
0.0,3448.95,23620.08,1
7203.29,15243.37,23592.65,1
0.0,67.91,23511.9,1
60.15,955.64,23476.99,1
0.0,977.05,23287.68,1
0.0,743.75,23285.66,1
0.0,2820.45,23282.14,1
0.0,160.31,23237.16,1
0.0,586.24,23183.16,1
0.0,18.47,23092.1,1
0.0,2795.54,23032.5,1
1152.26,1223.86,23002.63,1
0.0,186.89,22985.91,1
0.0,2789.57,22983.87,1
0.0,155.29,22950.61,1
0.0,871.08,22945.76,1
0.0,14.52,22940.99,1
0.0,457.98,22933.06,1
0.0,0.0,22861.49,1
0.0,2178.17,22853.36,1
0.0,987.06,22771.99,1
0.0,1382.18,22720.9,1
0.0,1029.28,22689.74,1
0.0,0.0,22657.7,1
0.0,120.61,22639.48,1
0.0,213.28,22391.16,1
610.59,488.1,22253.6,1
0.0,628.8,22200.26,1
0.0,0.0,22183.86,1
0.0,512.97,22162.4,1
0.0,3502.08,22127.12,1
255.67,853.4,22108.8,1
1139.03,284.44,22068.45,1
2378.26,5802.37,22064.56,1
0.0,671.86,21968.17,1
0.0,2619.18,21858.83,1
65.91,1866.82,21769.35,1
0.0,0.0,21717.5,1
0.0,0.0,21684.75,1
0.0,759.22,21591.11,1
1532.48,2991.78,21586.3,1
0.0,1111.73,21557.68,1
1020.01,2009.96,21493.83,1
0.0,99.99,21486.36,1
0.0,2265.76,21447.94,1
0.0,1122.41,21444.77,1
0.0,951.16,21274.29,1
0.0,701.73,21222.13,1
0.0,175.0,21157.42,1
0.0,2517.4,20999.22,1
1023.83,1145.95,20976.74,1
0.0,701.55,20894.55,1
0.0,1123.22,20889.07,1
0.0,554.89,20880.67,1
0.0,1477.44,20841.25,1
1606.24,2283.24,20816.93,1
0.0,835.92,20767.84,1
0.0,804.25,20704.44,1
0.0,2104.32,20686.96,1
0.0,5497.54,20668.06,1
0.0,267.65,20587.89,1
4739.19,2256.75,20536.44,1
0.0,684.0,20482.85,1
0.0,850.79,20462.67,1
0.0,2438.73,20426.48,1
0.0,603.05,20418.96,1
0.0,36.6,20407.08,1
0.0,546.65,20259.6,1
286.49,1110.22,20235.85,1
1068.6,1165.54,20231.62,1
0.0,2749.66,20203.17,1
0.0,1086.65,20165.51,1
0.0,607.45,20070.75,1
0.0,2934.65,20013.24,1
0.0,698.79,20003.0,1
0.0,2658.89,19989.04,1
0.0,1084.34,19967.42,1
0.0,748.0,19954.46,1
0.0,510.71,19925.28,1
50.84,0.0,19845.88,1
0.0,2828.79,19799.52,1
0.0,2382.53,19688.15,1
